3.676888354675611481e-06,4.227879912832577247e-07,1.177540980279445648e-07,4.350000000000000000e+02,6.330000000000000000e+02,5.500000000000000000e+02,5.600000000000000000e+02,3.751000000000000000e+03
1.004152272798819467e-05,-4.303591049392707646e-05,6.666178256273269653e-02,4.350000000000000000e+02,6.330000000000000000e+02,5.500000000000000000e+02,5.600000000000000000e+02,3.751000000000000000e+03
2.532992948545143008e-05,-6.542837945744395256e-05,6.666091084480285645e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.500000000000000000e+02,5.600000000000000000e+02,3.751000000000000000e+03
7.932703738333657384e-05,-3.375071173650212586e-05,4.422480762004852295e-01,4.320000000000000000e+02,9.340000000000000000e+02,5.500000000000000000e+02,5.600000000000000000e+02,3.828000000000000000e+03
-1.528587017673999071e-05,7.880064913479145616e-06,1.200824975967407227e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,5.600000000000000000e+02,3.828000000000000000e+03
-4.841319969273172319e-05,1.166764741356018931e-05,1.200584322214126587e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
1.135239472205284983e-05,1.675459134276024997e-05,1.200178451836109161e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
-3.324679346405901015e-05,-4.026474562124349177e-05,1.200044713914394379e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
5.029114981880411506e-05,-4.281192377675324678e-05,1.199620589613914490e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
7.345967605942860246e-05,3.687072603497654200e-05,1.199657656252384186e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
7.032349003566196188e-06,4.302321394789032638e-05,1.199395116418600082e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
3.602292781579308212e-05,5.672239058185368776e-05,1.198895554989576340e-02,4.320000000000000000e+02,9.340000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
1.332851661572931334e-05,-1.531905872980132699e-04,1.198392640799283981e-02,4.310000000000000000e+02,7.380000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.828000000000000000e+03
4.303585592424497008e-05,-1.678137778071686625e-04,1.197570376098155975e-02,4.310000000000000000e+02,7.380000000000000000e+02,5.890000000000000000e+02,4.550000000000000000e+02,3.016000000000000000e+03
2.336230681976303458e-04,-1.582020631758496165e-04,1.157902739942073822e-02,4.310000000000000000e+02,7.380000000000000000e+02,5.190000000000000000e+02,4.550000000000000000e+02,3.016000000000000000e+03
2.623440814204514027e-04,-4.458108378457836807e-05,1.155529264360666275e-02,4.310000000000000000e+02,7.380000000000000000e+02,5.190000000000000000e+02,3.170000000000000000e+02,3.016000000000000000e+03
3.222832456231117249e-04,-4.094847463420592248e-05,1.153080072253942490e-02,4.310000000000000000e+02,7.380000000000000000e+02,5.190000000000000000e+02,3.170000000000000000e+02,3.016000000000000000e+03
3.860103315673768520e-04,-3.710062446771189570e-05,1.150672603398561478e-02,4.310000000000000000e+02,7.380000000000000000e+02,5.190000000000000000e+02,3.170000000000000000e+02,3.016000000000000000e+03
