3.597986869863234460e-05,2.548363227106165141e-05,6.565242074429988861e-07,4.080000000000000000e+02,6.630000000000000000e+02,6.210000000000000000e+02,2.650000000000000000e+02,2.685000000000000000e+03
8.011878526303917170e-05,5.655385029967874289e-05,9.592622518539428711e-07,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,2.650000000000000000e+02,2.685000000000000000e+03
1.746666384860873222e-04,6.847694749012589455e-05,-1.631407290697097778e-01,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
2.599334693513810635e-04,2.000981185119599104e-04,1.800587028264999390e-02,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
3.570097032934427261e-04,2.759769558906555176e-04,1.800398156046867371e-02,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
4.677670367527753115e-04,3.634925815276801586e-04,1.800110004842281342e-02,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
1.002278178930282593e-03,1.380903559038415551e-04,1.798511296510696411e-02,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
9.268491994589567184e-04,1.839553297031670809e-04,1.852812990546226501e-02,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
1.126387622207403183e-03,2.312377619091421366e-04,1.853052712976932526e-02,4.080000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
1.323752687312662601e-03,3.026591439265757799e-04,1.853222027420997620e-02,4.060000000000000000e+02,6.630000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.685000000000000000e+03
1.113280770368874073e-03,2.854994963854551315e-04,1.855942793190479279e-02,4.060000000000000000e+02,6.560000000000000000e+02,3.950000000000000000e+02,3.230000000000000000e+02,2.965000000000000000e+03
1.219959813170135021e-03,4.261281283106654882e-04,1.856101118028163910e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,3.230000000000000000e+02,2.965000000000000000e+03
1.394423539750277996e-03,5.221769679337739944e-04,1.856175251305103302e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.269880449399352074e-03,2.547266194596886635e-04,1.708259060978889465e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.429197145625948906e-03,3.221264632884413004e-04,1.703431084752082825e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.528826076537370682e-03,2.781495568342506886e-04,1.698822341859340668e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.699479995295405388e-03,3.457742568571120501e-04,1.693988777697086334e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.869717845693230629e-03,4.162701079621911049e-04,1.575855910778045654e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.080533838830888271e-03,2.114152157446369529e-04,1.567456871271133423e-02,4.060000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.134489430114626884e-03,3.553024143911898136e-04,1.557238679379224777e-02,4.040000000000000000e+02,6.560000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.965000000000000000e+03
1.303295372053980827e-03,3.916908462997525930e-04,1.547170709818601608e-02,4.040000000000000000e+02,5.740000000000000000e+02,6.240000000000000000e+02,4.140000000000000000e+02,2.418000000000000000e+03
1.413577003404498100e-03,4.644073778763413429e-04,1.537054125219583511e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,4.140000000000000000e+02,2.418000000000000000e+03
1.039542839862406254e-03,1.550617453176528215e-04,1.527328416705131531e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
1.236519543454051018e-03,1.864035293692722917e-04,1.816755905747413635e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
1.274327514693140984e-03,3.479550359770655632e-04,1.823232322931289673e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
1.161171821877360344e-03,3.720170643646270037e-04,1.829686947166919708e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
1.345841912552714348e-03,3.936234279535710812e-04,1.836318895220756531e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
1.424665213562548161e-03,4.535706830210983753e-04,1.742225885391235352e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
9.710541926324367523e-04,3.659447538666427135e-04,1.743543148040771484e-02,4.040000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
1.149813761003315449e-03,2.209423983003944159e-04,1.744741946458816528e-02,4.070000000000000000e+02,5.740000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.418000000000000000e+03
9.940323652699589729e-04,4.029955889564007521e-04,1.745559275150299072e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.470000000000000000e+02,5.520000000000000000e+02,2.038000000000000000e+03
1.032359432429075241e-03,4.568283329717814922e-04,1.746404916048049927e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,5.520000000000000000e+02,2.038000000000000000e+03
1.072718761861324310e-03,5.137287080287933350e-04,1.747323572635650635e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
1.115548657253384590e-03,5.732059362344443798e-04,1.820286735892295837e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
1.159111852757632732e-03,6.361171253956854343e-04,1.825211942195892334e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
7.503891829401254654e-04,-3.251600137446075678e-04,1.830407045781612396e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
7.568875444121658802e-04,-2.324254892300814390e-04,1.835491508245468140e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
7.691666833125054836e-04,-2.298315521329641342e-04,1.781535521149635315e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
7.559860241599380970e-04,-4.335202684160321951e-04,1.783117279410362244e-02,4.070000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
7.641406264156103134e-04,-4.464079102035611868e-04,1.784997992217540741e-02,4.100000000000000000e+02,6.460000000000000000e+02,5.770000000000000000e+02,3.220000000000000000e+02,2.038000000000000000e+03
